"ID";"Aktywny (0 lub 1)";"Nazwa";"Kategorie (x,y,z...)";"Cena bez podatku. (netto)";"Cena zawiera podatek. (brutto)ID reguły podatkuKoszt własnyW sprzedaży (0 lub 1)";"Wartość rabatu";"Procent rabatu";"Rabat od dnia (rrrr-mm-dd)";"Rabat do dnia (rrrr-mm-dd)";"Indeks #"
202;1;"Kamizelka";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"8L76BV0104"
203;1;"Wełniana kamizelka w kratę";"TataKobasa";"399,90";"";"";"";1;"119,91";"";"";"";"8Q86VI2144"
204;1;"Wełniana kamizelka w kratę";"TataKobasa";"399,90";"";"";"";1;"199,91";"";"";"";"8Q86VI2146"
205;1;"Wełniana kamizelka";"TataKobasa";"399,90";"";"";"";1;"119,91";"";"";"";"8N91VI2149"
206;1;"Wełniana kamizelka w kratę";"TataKobasa";"399,90";"";"";"";1;"199,91";"";"";"";"8Q86VI1636"
207;1;"Marynarka slim fit w kratę";"TataKobasa";"999,90";"";"";"";1;"";"";"";"";"6V41VI2698"
208;1;"Marynarka o kroju super slim w mikrowzór";"TataKobasa";"899,90";"";"";"";1;"";"";"";"";"6VK8VI2585"
209;1;"Marynarka o kroju super slim w kratę";"TataKobasa";"899,90";"";"";"";1;"";"";"";"";"6V11VI2697"
210;1;"Marynarka super slim w kratę";"TataKobasa";"1299,90";"";"";"";1;"";"";"";"";"6V32VI1542"
211;1;"Marynarka o kroju super slim w pepitę";"TataKobasa";"1199,90";"";"";"";1;"";"";"";"";"6VI6VI2518"
