"ID";"Aktywny (0 lub 1)";"Nazwa";"Kategorie (x,y,z...)";"Cena bez podatku. (netto)";"W sprzedaży (0 lub 1)";"Wartość rabatu";"Opis";"Podsumowanie";"Adresy URL zdjęcia (x,y,z...)"
"0000XA1716";1;"Joggery z ozdobnymi lampasami";"TataKobasa";"299,90";1;"99,91";"<p>Spodnie dresowe w kolorze czarnym. Wykonane zostały z dzianiny o sportowym chwycie. Na nogawkach posiadają ozdobne lampasy. W pasie gumka do regulacji obwodu. Nogawki zakończone ściągaczami. Model na zdjęciu ma 188 cm wzrostu i prezentuje rozmiar M.</p>";"<p>38% Bawełna, 36% Wiskoza, 22% Poliester, 4% Elastan</p>";"https://vistula.pl/mis/d/czarne-spodnie-dresowe-vistula-121891.jpg,https://vistula.pl/mis/d/czarne-spodnie-dresowe-vistula-121975.jpg,https://vistula.pl/mis/d/czarne-spodnie-dresowe-vistula-121891.jpg,https://vistula.pl/mis/d/czarne-spodnie-dresowe-vistula-121975.jpg,https://vistula.pl/mis/d/czarne-spodnie-dresowe-vistula-122015.jpg,https://vistula.pl/mis/d/czarne-spodnie-dresowe-vistula-129740.jpg,https://vistula.pl/mis/d/czarne-spodnie-dresowe-vistula-129752.jpg,https://vistula.pl/mis/d/czarne-spodnie-dresowe-vistula-129744.jpg,https://vistula.pl/mis/d/czarne-spodnie-dresowe-vistula-129672.jpg"
"0000XA2571";1;"Spodnie dzianinowe o kroju slim fit z przeszyciami";"TataKobasa";"299,90";1;"";"<p>Spodnie w kolorze granatowym, w diagonalny wzór. W pasie sznurek do regulacji obwodu. Na nogawkach ozdobne przeszycia. Wykonane z elastycznej dzianiny. Model na zdjęciu ma 188 cm wzrostu i prezentuje rozmiar M.</p>";"<p>65% Bawełna, 30% Poliester, 5% Elastan</p>";"https://vistula.pl/mis/d/granatowe-spodnie-vistula-127091.jpg,https://vistula.pl/mis/d/granatowe-spodnie-vistula-127119.jpg,https://vistula.pl/mis/d/granatowe-spodnie-vistula-127091.jpg,https://vistula.pl/mis/d/granatowe-spodnie-vistula-127119.jpg,https://vistula.pl/mis/d/granatowe-spodnie-vistula-127095.jpg,https://vistula.pl/mis/d/granatowe-spodnie-vistula-127099.jpg,https://vistula.pl/mis/d/granatowe-spodnie-vistula-127107.jpg,https://vistula.pl/mis/d/granatowe-spodnie-vistula-127115.jpg,https://vistula.pl/mis/d/granatowe-spodnie-vistula-127111.jpg,https://vistula.pl/mis/d/granatowe-spodnie-vistula-121639.jpg"
"2VV9VI2730";1;"VISTULA|PZPN - Wełniany garnitur o kroju super slim";"TataKobasa";"1999,90";1;"";"<p>Dwuczęściowy garnitur w kolorze granatowym. Wykonany z wełny od renomowanego, włoskiego producent Vitale Barberis Canonico. Produkt posiada podszewkę w piłki.</p>";"<p>100% Wełna Super 110's, podszewka: 100% Wiskoza, podszewka rękawów: 56% Acetet, 44% Wiskoza</p>";"https://vistula.pl/mis/d/granatowy-garnitur-vistula-132980.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-133040.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-132980.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-133040.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-133052.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-133032.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-133012.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-133004.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-133048.jpg"
"2V60LT2533";1;"Garnitur o kroju super slim w kratę";"TataKobasa";"2499,90";1;"";"<p>Jednorzędowy garnitur w kolorze granatowym, w delikatną kratę. Wykonany z tkaniny wełnianej od renomowanego, włoskiego producenta Tallia Di Delfino. Model na zdjęciu ma 185 cm wzrostu i prezentuje rozmiar 182/100\86.</p>";"<p>100% Wełna Super 130's, podszewka: 100% Wiskoza, podszewka rękawów: 56% Acetat, 44% Wiskoza</p>";"https://vistula.pl/mis/d/granatowy-garnitur-lantier-133716.jpg,https://vistula.pl/mis/d/granatowy-garnitur-lantier-133712.jpg,https://vistula.pl/mis/d/granatowy-garnitur-lantier-133716.jpg,https://vistula.pl/mis/d/granatowy-garnitur-lantier-133712.jpg,https://vistula.pl/mis/d/granatowy-garnitur-lantier-133720.jpg,https://vistula.pl/mis/d/granatowy-garnitur-lantier-133708.jpg"
"2V29VI2502";1;"Garnitur o kroju super slim w kratę";"TataKobasa";"1999,90";1;"";"<p>Jednorzędowy garnitur w kolorze szarym, w kratę. Fason dopasowany do sylwetki. Wykonany z tkaniny wełnianej z domieszką poliamidu od renomowanego, włoskiego producenta Marzotto. Kamizelka nie jest w zestawie z garniturem. Model na zdjęciu ma 190 cm wzrostu i prezentuje rozmiar 188/100/86.</p>";"<p>97% Wełna Super 110's, 3% Poliamid, podszewka: 100% Wiskoza, podszewka rękawów: 56% Acetat, 44% Wiskoza</p>";"https://vistula.pl/mis/d/be%C5%BCowy-garnitur-vistula-122095.jpg,https://vistula.pl/mis/d/be%C5%BCowy-garnitur-vistula-122111.jpg,https://vistula.pl/mis/d/be%C5%BCowy-garnitur-vistula-122095.jpg,https://vistula.pl/mis/d/be%C5%BCowy-garnitur-vistula-122111.jpg,https://vistula.pl/mis/d/be%C5%BCowy-garnitur-vistula-122119.jpg,https://vistula.pl/mis/d/be%C5%BCowy-garnitur-vistula-122107.jpg,https://vistula.pl/mis/d/be%C5%BCowy-garnitur-vistula-122143.jpg,https://vistula.pl/mis/d/be%C5%BCowy-garnitur-vistula-122139.jpg,https://vistula.pl/mis/d/be%C5%BCowy-garnitur-vistula-122131.jpg,https://vistula.pl/mis/d/be%C5%BCowy-garnitur-vistula-122123.jpg,https://vistula.pl/mis/d/be%C5%BCowy-garnitur-vistula-122127.jpg,https://vistula.pl/mis/d/be%C5%BCowy-garnitur-vistula-122135.jpg"
"2VD4VI2692";1;"Garnitur o kroju super slim";"TataKobasa";"1799,90";1;"";"<p>Jednorzędowy garnitur w kolorze czarnym. Model dopasowany do sylwetki. Wykonany z tkaniny wełnianej od renomowanego, włoskiego producenta Zignone. Model na zdjęciu ma 190 cm wzrostu i prezentuje rozmiar 188/100/86.</p>";"<p>100% Wełna Super 120's, podszewka: 100% Wiskoza, podszewka rękawów: 56% Acetat, 44% Wiskoza</p>";"https://vistula.pl/mis/d/czarny-garnitur-vistula-125895.jpg,https://vistula.pl/mis/d/czarny-garnitur-vistula-125743.jpg,https://vistula.pl/mis/d/czarny-garnitur-vistula-125895.jpg,https://vistula.pl/mis/d/czarny-garnitur-vistula-125743.jpg,https://vistula.pl/mis/d/czarny-garnitur-vistula-126063.jpg,https://vistula.pl/mis/d/czarny-garnitur-vistula-125991.jpg"
"1VK4VI2515";1;"Garnitur 3-częściowy o kroju super slim";"TataKobasa";"2199,90";1;"";"<p>Jednorzędowy garnitur 3- częściowy w kolorze szarym. Fason dopasowany do sylwetki. Wykonany z tkaniny wełnianej od renomowanego, włoskiego producenta Marzotto. Model na zdjęciu ma 186,5 cm wzrostu i prezentuje rozmiar 176/96/82.</p>";"<p>100% Wełna Super 110's, podszewka: 100% Wiskoza, podszewka rękawów: 56% Acetat, 44% Wiskoza</p>";"https://vistula.pl/mis/d/szary-garnitur-3-cz-vistula-132304.jpg,https://vistula.pl/mis/d/szary-garnitur-3-cz-vistula-132232.jpg,https://vistula.pl/mis/d/szary-garnitur-3-cz-vistula-132304.jpg,https://vistula.pl/mis/d/szary-garnitur-3-cz-vistula-132232.jpg,https://vistula.pl/mis/d/szary-garnitur-3-cz-vistula-132336.jpg,https://vistula.pl/mis/d/szary-garnitur-3-cz-vistula-132284.jpg,https://vistula.pl/mis/d/szary-garnitur-3-cz-vistula-132228.jpg,https://vistula.pl/mis/d/szary-garnitur-3-cz-vistula-132268.jpg,https://vistula.pl/mis/d/szary-garnitur-3-cz-vistula-127265.jpg,https://vistula.pl/mis/d/szary-garnitur-3-cz-vistula-127253.jpg,https://vistula.pl/mis/d/szary-garnitur-3-cz-vistula-127241.jpg,https://vistula.pl/mis/d/szary-garnitur-3-cz-vistula-127277.jpg,https://vistula.pl/mis/d/szary-garnitur-3-cz-vistula-127257.jpg,https://vistula.pl/mis/d/szary-garnitur-3-cz-vistula-127261.jpg,https://vistula.pl/mis/d/szary-garnitur-3-cz-vistula-127269.jpg,https://vistula.pl/mis/d/szary-garnitur-3-cz-vistula-127237.jpg,https://vistula.pl/mis/d/szary-garnitur-3-cz-vistula-127249.jpg"
"2V38VI2689";1;"Garnitur o kroju slim fit w kratę";"TataKobasa";"1799,90";1;"";"<p>Jednorzędowy garnitur w kolorze granatowym, w delikatną kratę. Wykonany z tkaniny wełnianej od renomowanego, włoskiego producenta Zignone. Model na zdjęciu ma 190 cm wzrostu i prezentuje rozmiar 182/108/94.</p>";"<p>100% Wełna Super 100's, podszewka: 100% Wiskoza, podszewka rękawów: 56% Acetat, 44% Wiskoza</p>";"https://vistula.pl/mis/d/granatowy-garnitur-vistula-122103.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-122099.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-122103.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-122099.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-122115.jpg"
"2V29VI2680";1;"Garnitur o kroju super slim w mikrowzór";"TataKobasa";"1599,90";1;"";"<p>Jednorzędowy garnitur w kolorze granatowym, w mikrowzór. Fason dopasowany do sylwetki. Wykonany z tkaniny wełnianej od renomowanego, włoskiego producenta Marzotto. Model na zdjęciu ma 188 cm wzrostu i prezentuje rozmiar 188/100/86.</p>";"<p>100% Wełna Super 100's, podszewka: 100% Wiskoza, podszewka rękawów: 56% Acetat, 44% Wiskoza</p>";"https://vistula.pl/mis/d/granatowy-garnitur-vistula-124603.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-124563.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-124603.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-124563.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-124719.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-124531.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-126619.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-126567.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-126543.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-126563.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-126527.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-126523.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-126571.jpg"
"2OZ3VI2568";1;"Garnitur o kroju super slim w kratę";"TataKobasa";"1799,90";1;"";"<p>Jednorzędowy garnitur w kolorze granatowym, w kratę. Fason dopasowany do sylwetki. Wykonany z tkaniny wełnianej od renomowanego, włoskiego producenta Zignone. Model na zdjęciu ma 190 cm wzrostu i prezentuje rozmiar 188/100/86.</p>";"<p>100% Wełna Super 100's, podszewka: 100% Wiskoza, podszewka rękawów: 56% Acetat, 44% Wiskoza</p>";"https://vistula.pl/mis/d/granatowy-garnitur-vistula-124539.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-124647.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-124539.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-124647.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-124699.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-124623.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-124739.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-124771.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-124747.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-124783.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-124775.jpg"
"2VI5VI2693";1;"Garnitur o kroju slim w mikrowzór";"TataKobasa";"1599,90";1;"";"<p>Jednorzędowy garnitur w kolorze granatowym, w mikrowzór. Wykonany z tkaniny wełnianej od renomowanego, włoskiego producenta Zignone. Model na zdjęciu ma 188 cm wzrostu i prezentuje rozmiar 182/108/94.</p>";"<p>100% Wełna Super 100's, podszewka: 100% Wiskoza, podszewka rękawów: 56% Acetat, 44% Wiskoza</p>";"https://vistula.pl/mis/d/granatowy-garnitur-vistula-126304.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-126319.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-126304.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-126319.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-126307.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-126322.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-126328.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-126340.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-126337.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-126343.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-126334.jpg"
"2V21VI1654";1;"Garnitur o kroju super slim";"TataKobasa";"1599,90";1;"";"<p>Garnitur męski w kolorze granatowym. Wykonany został z najwyższej jakości wełny od renomowanego, włoskiego producenta Marzotto. Marynarka zapinana na dwa guziki z jednym rozcięciem. Klapy proste szerokie, kieszeń piersiowa z listewką oraz kieszenie boczne jednowypustkowe z patkami. Spodnie w kant, posiadają kieszenie boczne angielskie oraz tylnie dwie kieszenie dwuwypustkowe zapinane na guzik. Model na zdjęciu ma 186,5 cm wzrostu i prezentuje rozmiar 182/100/86.</p>";"<p>100% Wełna Super 110's, podszewka: 50% Wiskoza, 50% Poliester, podszewka rękawów: 65% Acetat, 35% Wiskoza</p>";"https://vistula.pl/mis/d/granatowy-garnitur-vistula-130532.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-130528.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-130532.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-130528.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-101852.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-101972.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-109107.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-90334.jpg"
"2N62VI2568";1;"Garnitur o kroju slim fit w kratę";"TataKobasa";"1899,90";1;"";"<p>Jednorzędowy garnitur w kolorze granatowym, w kratę. Wykonany z tkaniny wełnianej od renomowanego, włoskiego producenta Zignone. Model na zdjęciu ma 190 cm wzrostu i prezentuje rozmiar 188/112/98.</p>";"<p>100% Wełna Super 100's</p>";"https://vistula.pl/mis/d/granatowy-garnitur-vistula-121819.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-121815.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-121819.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-121815.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-121823.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-121839.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-121859.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-121843.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-121827.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-121831.jpg"
"2V95VI2693";1;"Garnitur o kroju super slim w mikrowzór";"TataKobasa";"1599,90";1;"";"<p>Jednorzędowy garnitur w kolorze granatowym, w mikrowzór. Fason dopasowany do sylwetki. Wykonany z tkaniny wełnianej od renomowanego, włoskiego producenta Zignone. Model na zdjęciu ma 188 cm wzrostu i prezentuje rozmiar 188/100/86.</p>";"<p>100% Wełna super 100's, podszewka: 100% Wiskoza, podszewka rękawów: 56% Acetat, 44% Wiskoza</p>";"https://vistula.pl/mis/d/granatowy-garnitur-vistula-121647.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-121659.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-121647.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-121659.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-121675.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-121655.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-121711.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-121691.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-121699.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-121703.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-121687.jpg"
"2V60LT2517";1;"Garnitur o kroju super slim w kratę";"TataKobasa";"2499,90";1;"";"<p>Jednorzędowy garnitur w kolorze szarym, w delikatną kratę. Wykonany z tkaniny wełnianej od renomowanego, włoskiego producenta Tallia Di Delfino. Model na zdjęciu ma 186,5 cm wzrostu i prezentuje rozmiar 182/100/86.</p>";"<p>100% Wełna Super 130's, podszewka: 100% Wiskoza, podszewka rękawów: 56% Acetat, 44% Wiskoza</p>";"https://vistula.pl/mis/d/szary-garnitur-lantier-129428.jpg,https://vistula.pl/mis/d/szary-garnitur-lantier-130184.jpg,https://vistula.pl/mis/d/szary-garnitur-lantier-129428.jpg,https://vistula.pl/mis/d/szary-garnitur-lantier-130184.jpg,https://vistula.pl/mis/d/szary-garnitur-lantier-130180.jpg,https://vistula.pl/mis/d/szary-garnitur-lantier-130292.jpg,https://vistula.pl/mis/d/szary-garnitur-lantier-130188.jpg,https://vistula.pl/mis/d/szary-garnitur-lantier-130192.jpg"
"1VX9VI2688";1;"Garnitur 3-częściowy o kroju super slim";"TataKobasa";"2199,90";1;"";"<p>Jednorzędowy garnitur 3-częściowy w kolorze granatowym. Fason dopasowany do sylwetki. Wykonany z wełny. Model na zdjęciu ma 190 cm wzrostu i prezentuje rozmiar 188/100/86.</p>";"<p>100% Wełna super 110's, podszewka: 100% Wiskoza, podszewka rękawów: 56% Acetat, 44% Wiskoza</p>";"https://vistula.pl/mis/d/granatowy-garnitur-3-cz-vistula-121387.jpg,https://vistula.pl/mis/d/granatowy-garnitur-3-cz-vistula-121383.jpg,https://vistula.pl/mis/d/granatowy-garnitur-3-cz-vistula-121387.jpg,https://vistula.pl/mis/d/granatowy-garnitur-3-cz-vistula-121383.jpg,https://vistula.pl/mis/d/granatowy-garnitur-3-cz-vistula-121403.jpg,https://vistula.pl/mis/d/granatowy-garnitur-3-cz-vistula-121395.jpg,https://vistula.pl/mis/d/granatowy-garnitur-3-cz-vistula-121423.jpg,https://vistula.pl/mis/d/granatowy-garnitur-3-cz-vistula-121431.jpg,https://vistula.pl/mis/d/granatowy-garnitur-3-cz-vistula-121439.jpg,https://vistula.pl/mis/d/granatowy-garnitur-3-cz-vistula-121411.jpg,https://vistula.pl/mis/d/granatowy-garnitur-3-cz-vistula-121451.jpg,https://vistula.pl/mis/d/granatowy-garnitur-3-cz-vistula-121415.jpg,https://vistula.pl/mis/d/granatowy-garnitur-3-cz-vistula-121427.jpg,https://vistula.pl/mis/d/granatowy-garnitur-3-cz-vistula-121407.jpg,https://vistula.pl/mis/d/granatowy-garnitur-3-cz-vistula-121443.jpg"
"2O12VI2688";1;"Garnitur o kroju super slim";"TataKobasa";"1799,90";1;"";"<p>Jednorzędowy garnitur w kolorze granatowym. Fason bardzo dobrze dopasowany do sylwetki. Wykonany z wełny. Model na zdjęciu ma 190 cm wzrostu i prezentuje rozmiar 188/100/86.</p>";"<p>100% Wełna super 110's, podszewka: 100% Wiskoza, podszewka rękawów: 56% Acetat, 44% Wiskoza</p>";"https://vistula.pl/mis/d/granatowy-garnitur-vistula-121359.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-121367.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-121359.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-121367.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-124591.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-121371.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-121363.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-124875.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-124887.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-124883.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-124871.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-124867.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-124879.jpg"
"2V95VI1667";1;"Garnitur o kroju super slim";"TataKobasa";"1599,90";1;"";"<p>Jednorzędowy garnitur w kolorze granatowym. Fason dopasowany do sylwetki. Wykonany z wełny od renomowanego, włoskiego producenta Marlane. Model na zdjęciu ma 190 cm wzrostu i prezentuje rozmiar 194/100/82.</p>";"<p>100% Wełna super 100's, podszewka: 100% Wiskoza, podszewka rękawów: 100% Wiskoza</p>";"https://vistula.pl/mis/d/granatowy-garnitur-vistula-119887.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-119879.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-119887.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-119879.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-122067.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-119899.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-122071.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-119903.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-119919.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-119911.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-119915.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-119907.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-119931.jpg"
"2V95VI1668";1;"Garnitur o kroju super slim";"TataKobasa";"1599,90";1;"";"<p>Jednorzędowy garnitur w kolorze granatowym. Fason dopasowany do sylwetki. Wykonany z wełny od renomowanego, włoskiego producenta Marlane. Model na zdjęciu ma 190 cm wzrostu i prezentuje rozmiar 194/100/82.</p>";"<p>100% Wełna super 110's, podszewka: 100% Wiskoza, podszewka rękawów: 56% Acetat, 44% Wiskoza</p>";"https://vistula.pl/mis/d/granatowy-garnitur-vistula-119859.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-124443.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-119859.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-124443.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-119851.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-119891.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-120915.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-120907.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-120935.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-120927.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-120911.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-120923.jpg"
"2V96VI2145";1;"Garnitur o kroju super slim";"TataKobasa";"1799,90";1;"";"<p>Jednorzędowy garnitur o dopasowanym kroju, w kolorze granatowym. Wykonany został z wełny od renomowanego, włoskiego producenta Marzotto. Model na zdjęciu ma 186 cm wzrostu i prezentuje rozmiar 188/100/86.</p>";"<p>100% Wełna super 130's, podszewka: 100% Wiskoza, podszewka rękawów: 56% Acetat, 44% Wiskoza</p>";"https://vistula.pl/mis/d/granatowy-garnitur-vistula-119935.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-119943.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-119935.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-119943.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-119947.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-119939.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-120511.jpg,https://vistula.pl/mis/d/granatowy-garnitur-vistula-120515.jpg"
